did|mid
26096|166860
26096|184408
26096|186717
26096|303876
26096|314429
26096|319230
26096|334204
26096|334276
26099|308106
26100|161195
26100|161268
26100|161288
26100|161306
26100|161314
26100|161343
26100|161352
26101|318079
26102|27206
26103|130286
26104|345755
26105|127279
26106|234481
26107|107564
26107|214702
26108|48047
26109|354777
26110|5523
26110|13260
26110|31620
26110|46668
26110|80992
26110|116174
26110|123716
26110|126068
26110|147405
26110|166869
26110|195302
26110|206469
26110|209600
26110|245659
26110|248452
26110|292678
26110|303440
26110|304371
26110|306489
26110|330129
26110|331458
26110|335621
26110|346864
26110|360838
26110|364461
26112|106941
26114|53796
26115|292173
26117|184220
26117|353480
26118|55662
26119|47172
26121|334173
26122|288628
26122|316793
26123|119001
26124|134680
26124|209705
26125|10721
26125|253852
26126|329755
26127|44191
26128|14146
26128|16077
26128|29349
26128|43976
26128|60772
26128|83560
26128|130078
26128|153121
26128|255716
26128|358337
26129|214645
26129|336731
26129|377639
26133|17265
26134|277421
26134|342835
26135|82756
26136|40549
26137|87401
26138|174126
26139|63224
26139|347629
26140|290991
26141|31953
26142|375511
26142|375513
26143|68337
26143|84649
26143|341120
26144|198891
26144|235363
26145|224387
26146|49879
26146|78427
26146|86421
26146|86422
26146|119641
26146|119642
26146|119643
26146|119644
26146|119645
26146|119647
26146|199918
26146|249435
26146|252788
26147|18724
26147|18872
26147|39988
26147|41574
26147|80162
26147|81515
26147|90534
26147|128936
26147|139614
26147|202057
26147|203159
26147|205294
26147|206110
26147|218440
26147|224316
26147|225027
26147|239792
26147|241819
26147|247294
26147|271072
26147|285139
26147|288950
26147|295385
26147|334635
26147|347739
26148|60548
26148|81609
26149|43169
26149|277606
26149|359312
26150|67192
26151|275676
26152|376376
26154|79275
26154|214118
26155|89152
26156|86374
26156|129715
26157|62860
26159|348984
26160|66598
26160|226901
26161|190647
26162|272479
26162|278614
26163|66222
26164|323461
26164|359423
26165|16212
26165|147320
26165|162473
26165|343472
26166|137888
26166|284856
26167|182534
26167|361561
26168|217799
26169|237214
26171|85625
26171|168381
26172|51747
26172|76000
26172|232867
26173|1097
26173|8971
26173|8972
26173|11073
26173|12334
26173|12342
26173|18105
26173|18109
26173|18876
26173|23031
26173|26703
26173|27337
26173|28647
26173|30566
26173|31994
26173|32172
26173|37129
26173|37895
26173|38266
26173|38521
26173|38522
26173|38585
26173|43571
26173|43970
26173|44616
26173|44617
26173|44635
26173|44992
26173|48536
26173|48701
26173|48724
26173|48741
26173|48949
26173|48986
26173|48995
26173|48996
26173|48997
26173|48998
26173|49001
26173|49009
26173|49010
26173|49013
26173|49015
26173|49016
26173|49017
26173|49027
26173|49599
26173|50952
26173|52663
26173|53611
26173|53903
26173|54481
26173|54603
26173|56703
26173|56784
26173|56998
26173|57058
26173|61880
26173|62470
26173|65461
26173|69316
26173|70339
26173|71693
26173|71759
26173|72453
26173|73920
26173|75609
26173|76140
26173|76685
26173|76698
26173|76699
26173|79728
26173|85005
26173|86906
26173|89153
26173|89203
26173|91583
26173|91999
26173|92518
26173|94559
26173|96607
26173|107431
26173|110901
26173|112064
26173|112224
26173|112389
26173|115928
26173|116600
26173|118492
26173|118567
26173|119927
26173|120281
26173|120499
26173|124693
26173|127546
26173|128128
26173|130435
26173|130906
26173|130978
26173|130985
26173|131311
26173|131340
26173|133547
26173|133974
26173|134155
26173|134459
26173|139303
26173|139321
26173|139323
26173|139324
26173|139325
26173|139328
26173|139332
26173|139337
26173|139338
26173|139340
26173|139341
26173|139344
26173|140872
26173|142127
26173|143630
26173|144023
26173|144490
26173|144797
26173|145799
26173|145980
26173|146342
26173|147526
26173|147681
26173|148408
26173|148455
26173|148900
26173|149426
26173|149767
26173|150387
26173|151302
26173|153485
26173|153486
26173|154240
26173|154265
26173|154655
26173|154710
26173|154920
26173|161527
26173|163593
26173|164543
26173|167089
26173|170774
26173|176426
26173|178241
26173|178939
26173|178956
26173|183697
26173|185332
26173|188222
26173|190266
26173|190511
26173|190597
26173|191268
26173|191651
26173|191787
26173|192211
26173|192214
26173|194338
26173|197349
26173|198041
26173|202365
26173|202597
26173|202661
26173|209226
26173|211596
26173|212183
26173|212186
26173|212189
26173|214056
26173|220414
26173|220423
26173|220434
26173|220799
26173|223401
26173|223607
26173|223998
26173|224099
26173|227548
26173|235568
26173|236986
26173|238547
26173|242788
26173|243144
26173|247427
26173|248202
26173|251248
26173|251640
26173|253435
26173|253791
26173|254662
26173|255237
26173|255455
26173|255725
26173|255729
26173|255757
26173|256221
26173|256252
26173|256255
26173|256266
26173|256273
26173|256295
26173|256970
26173|258141
26173|260294
26173|260667
26173|260668
26173|260677
26173|260686
26173|261738
26173|264093
26173|267997
26173|268166
26173|270249
26173|270266
26173|270275
26173|270503
26173|273635
26173|274272
26173|277450
26173|277455
26173|279374
26173|279867
26173|280808
26173|281383
26173|281406
26173|283286
26173|285509
26173|287287
26173|288024
26173|288482
26173|294581
26173|297088
26173|298025
26173|298208
26173|299336
26173|299505
26173|299785
26173|300060
26173|304930
26173|304958
26173|305016
26173|305901
26173|306212
26173|309915
26173|310808
26173|311686
26173|312775
26173|313318
26173|313324
26173|315264
26173|315489
26173|316569
26173|316601
26173|319018
26173|320297
26173|320933
26173|321302
26173|324971
26173|330718
26173|331079
26173|331295
26173|331438
26173|335137
26173|337175
26173|338891
26173|338893
26173|339395
26173|339577
26173|339821
26173|341530
26173|342336
26173|342337
26173|342338
26173|342340
26173|342341
26173|342342
26173|342343
26173|342344
26173|342346
26173|342788
26173|347424
26173|358034
26173|358075
26173|358168
26173|360400
26173|362851
26173|363518
26173|364559
26173|364764
26173|365160
26173|365229
26173|366632
26173|370550
26173|370553
26173|370554
26173|372235
26174|266011
26175|324050
26176|137616
26177|255401
26178|255401
26179|19839
26180|6144
26180|40671
26180|56608
26180|57296
26180|77856
26180|79922
26180|80538
26180|80996
26180|100730
26180|101427
26180|117351
26180|150768
26180|162984
26180|166359
26180|203548
26180|203603
26180|220916
26180|223764
26180|269086
26180|269883
26180|279582
26180|292492
26180|323942
26180|339784
26180|347529
26180|363799
26181|334597
26182|337847
26183|5220
26183|11256
26183|11653
26183|29504
26183|40981
26183|47324
26183|50416
26183|52344
26183|52652
26183|54990
26183|62581
26183|87476
26183|88288
26183|91715
26183|91882
26183|92705
26183|117232
26183|119414
26183|140111
26183|141033
26183|142900
26183|143641
26183|145939
26183|147383
26183|147451
26183|167687
26183|176242
26183|179034
26183|184905
26183|187884
26183|201000
26183|208979
26183|210406
26183|210421
26183|213218
26183|221229
26183|224262
26183|229225
26183|236947
26183|238729
26183|239634
26183|240011
26183|240918
26183|241681
26183|246254
26183|251431
26183|267147
26183|283727
26183|288731
26183|291136
26183|294922
26183|299787
26183|305699
26183|323609
26183|329598
26183|342850
26183|355692
26183|355695
26183|359867
26183|360739
26183|363562
26183|364633
26183|365174
26183|372359
26184|114376
26185|167618
26185|261966
26186|116064
26187|49046
26188|67043
26189|191898
26189|191899
26190|219677
26191|30157
26191|35086
26191|36776
26191|69286
26191|74021
26191|117588
26191|128408
26191|168688
26191|186736
26191|193868
26191|196490
26191|200443
26191|276817
26191|283349
26191|286909
26191|291093
26191|304262
26193|74201
26193|186109
26194|19878
26194|25411
26194|62091
26194|339090
26195|108105
26196|190236
26196|215641
26196|367419
26197|42878
26197|147298
26197|156128
26198|335119
26199|50134
26199|353596
26200|1618
26200|229439
26201|4248
26201|5993
26201|6601
26201|10355
26201|12166
26201|14977
26201|15179
26201|15854
26201|23496
26201|27669
26201|27878
26201|28403
26201|35070
26201|35606
26201|40122
26201|40708
26201|42306
26201|45672
26201|47987
26201|48045
26201|48302
26201|48872
26201|49411
26201|49771
26201|49774
26201|50898
26201|51598
26201|51859
26201|54187
26201|55175
26201|59514
26201|60264
26201|61546
26201|64662
26201|64748
26201|66035
26201|71398
26201|72196
26201|74098
26201|75522
26201|84351
26201|85181
26201|90043
26201|90831
26201|93626
26201|94923
26201|94925
26201|98942
26201|99310
26201|104030
26201|107785
26201|109205
26201|109754
26201|109903
26201|110018
26201|110907
26201|112316
26201|114405
26201|115899
26201|116562
26201|117172
26201|119282
26201|119284
26201|119639
26201|119772
26201|120483
26201|120589
26201|123089
26201|123319
26201|124940
26201|125552
26201|125650
26201|126148
26201|133603
26201|139814
26201|142514
26201|143894
26201|145049
26201|145820
26201|145844
26201|146017
26201|146101
26201|146151
26201|153603
26201|155675
26201|157165
26201|158252
26201|158397
26201|159377
26201|161804
26201|164987
26201|165105
26201|165463
26201|168775
26201|169969
26201|169971
26201|170161
26201|170500
26201|177241
26201|177398
26201|178359
26201|183583
26201|185258
26201|188915
26201|190430
26201|191757
26201|191948
26201|192136
26201|192417
26201|194447
26201|194947
26201|195532
26201|195649
26201|195937
26201|196079
26201|196268
26201|196865
26201|196941
26201|197761
26201|199188
26201|200268
26201|201333
26201|206261
26201|211131
26201|213457
26201|214154
26201|214781
26201|215300
26201|215958
26201|216906
26201|216949
26201|220660
26201|223038
26201|224830
26201|227791
26201|229633
26201|230800
26201|234160
26201|238441
26201|238751
26201|239642
26201|239645
26201|239802
26201|240005
26201|241387
26201|242005
26201|242007
26201|242455
26201|243740
26201|244800
26201|251521
26201|255352
26201|257356
26201|263611
26201|265043
26201|265145
26201|265240
26201|265251
26201|273637
26201|273899
26201|279629
26201|281028
26201|285670
26201|286190
26201|286807
26201|290432
26201|292002
26201|301849
26201|302192
26201|302873
26201|304852
26201|305630
26201|310606
26201|314018
26201|316876
26201|318317
26201|320814
26201|324087
26201|326432
26201|327135
26201|331857
26201|332477
26201|334333
26201|336378
26201|337488
26201|338734
26201|339693
26201|340748
26201|340852
26201|342768
26201|342774
26201|342775
26201|342827
26201|343053
26201|343099
26201|345842
26201|350378
26201|353372
26201|360219
26201|360731
26201|363181
26201|363539
26201|366881
26201|367056
26201|367691
26201|367730
26201|367732
26201|368117
26201|368297
26201|368754
26201|368931
26201|375788
26202|47159
26203|298586
26204|79447
26204|288739
26205|87375
26205|105393
26205|305362
26206|221632
26206|314123
26207|75960
26209|127205
26210|18410
26210|326985
26211|103811
26211|160731
26211|266517
26212|8923
26212|14348
26212|120812
26212|205467
26213|94787
26214|74342
26215|269201
26215|269202
26215|269203
26215|269204
26215|269205
26215|269206
26215|269207
26215|269208
26215|269209
26215|269210
26216|83860
26216|97353
26216|196657
26216|268410
26216|339003
26217|236445
26218|292619
26219|218126
26220|8979
26220|88330
26220|101575
26220|122392
26220|234022
26220|269171
26220|339757
26220|344794
26220|354985
26221|134868
26221|376033
26222|185218
26223|13945
26224|71668
26224|127519
26224|154238
26224|199192
26224|199393
26224|218773
26224|222337
26224|345719
26225|142074
26225|179167
26225|184635
26225|356905
26226|56880
26226|89205
26226|145706
26226|224935
26226|368537
26227|93767
26228|82623
26228|284555
26228|307557
26228|322982
26228|325529
26228|325588
26228|325628
26228|325890
26228|325891
26228|325930
26228|325931
26228|338412
26228|347964
26229|361396
26230|340925
26231|77496
26232|78365
26233|65171
26234|72903
26234|79893
26234|348484
26235|318386
26236|37690
26236|41423
26236|266052
26237|124467
26238|104216
26239|98217
26240|316996
26241|211999
26242|318464
26244|63347
26244|104429
26244|173861
26244|176080
26244|189430
26244|229838
26244|244651
26244|263690
26244|267898
26244|284066
26244|305113
26244|350126
26244|350832
26244|370140
26244|370186
26245|124568
26245|344591
26246|20854
26247|63321
26247|294968
26248|82054
26248|276250
26249|1059
26249|6510
26249|7219
26249|18340
26249|23034
26249|29785
26249|30259
26249|51053
26249|51055
26249|51260
26249|54335
26249|58122
26249|58123
26249|58258
26249|63359
26249|64666
26249|78638
26249|87140
26249|88431
26249|88747
26249|90981
26249|94092
26249|95627
26249|99692
26249|104839
26249|105966
26249|142218
26249|142245
26249|149573
26249|150603
26249|153363
26249|166420
26249|167928
26249|171542
26249|173557
26249|174460
26249|181073
26249|181115
26249|181337
26249|189493
26249|189497
26249|208788
26249|209530
26249|216183
26249|216570
26249|216600
26249|221197
26249|223533
26249|223590
26249|229219
26249|229560
26249|237173
26249|237182
26249|237197
26249|237865
26249|237880
26249|240414
26249|250370
26249|253993
26249|258474
26249|258521
26249|259205
26249|261242
26249|261381
26249|261934
26249|264228
26249|266218
26249|266459
26249|266534
26249|268228
26249|268297
26249|268298
26249|268507
26249|277209
26249|282764
26249|284484
26249|295060
26249|304134
26249|305297
26249|310460
26249|320494
26249|320643
26249|323294
26249|328935
26249|329164
26249|329900
26249|334264
26249|339341
26249|343847
26249|344349
26249|349838
26249|350612
26249|350737
26249|357416
26249|369485
26249|373934
26249|374066
26249|375224
26249|375343
26249|375420
26249|375502
26249|376426
26250|317999
26251|122620
26251|129275
26251|317231
26251|320689
26252|84355
26252|100031
26252|134999
26252|345652
26252|350660
26253|360529
26254|29592
26254|63256
26254|285042
26255|81622
26255|130240
26255|175314
26255|290094
26255|317635
26257|93239
26258|28701
26258|40211
26258|63579
26258|90221
26258|91202
26258|95653
26258|129336
26258|188708
26258|198153
26258|265941
26258|301916
26258|306648
26258|325085
26258|352801
26258|356451
26258|374427
26260|182937
26261|91210
26261|181591
26261|234443
26261|265546
26262|2256
26262|40918
26262|94496
26262|322431
26262|346202
26263|244163
26264|242692
26265|40917
26266|34140
26267|73852
26268|102207
26268|115604
26268|115605
26268|157213
26268|287467
26269|111691
26269|337047
26269|346501
26269|357037
26270|153164
26271|141624
26272|336327
26273|330817
26274|177506
26275|5850
26275|342619
26276|27248
26276|188120
26276|238625
26276|240090
26276|244888
26276|262519
26276|312141
26277|26816
26277|50864
26278|79279
26278|191432
26278|224192
26279|111413
26279|290850
26280|1060
26280|11767
26280|24022
26280|48341
26280|100921
26280|143492
26280|150633
26280|156638
26280|166434
26280|217205
26280|220721
26280|244322
26280|311424
26280|352318
26280|352319
26281|235946
26282|146779
26283|984
26283|6997
26283|34388
26283|81992
26283|97696
26283|190030
26283|220778
26283|306239
26284|329563
26285|232444
26286|176907
26287|39413
26287|138206
26287|150407
26287|218588
26287|279145
26288|970
26288|38725
26288|41739
26288|43934
26288|45629
26288|47145
26288|51471
26288|51472
26288|74076
26288|80898
26288|105891
26288|119756
26288|120364
26288|131647
26288|135177
26288|152932
26288|164699
26288|164996
26288|203527
26288|232250
26288|252485
26288|271868
26288|283186
26288|309116
26288|334235
26289|115542
26289|120176
26289|178131
26289|250832
26289|266044
26290|178960
26291|230205
26291|346803
26291|376183
26292|128429
26292|129094
26292|327756
